rank,ema,atr_period,sl_mult,tp_mult,hours,tr_trades,tr_wr,tr_pf,tr_dd,tr_monthly,te_trades,te_wr,te_pf,te_dd,te_monthly,score
0,12/34/100,10,2.0,3.5,7-16h,77,42.9,1.315,-7.9%,1.16,21,52.4,1.904,-3.0%,2.45,0.4868
0,12/42/200,14,2.5,4.0,6-17h,61,45.9,1.348,-4.9%,0.99,-,-,-,-,-,0.4868
0,12/50/100,10,3.0,3.0,6-17h,60,58.3,1.387,-3.0%,0.85,23,52.2,1.08,-3.9%,0.23,0.4868
0,15/34/100,10,3.0,3.5,7-16h,53,54.7,1.396,-3.0%,0.83,-,-,-,-,-,0.4868
0,9/42/80,10,2.5,2.5,7-16h,82,57.3,1.333,-5.0%,1.02,29,48.3,0.922,-6.8%,-0.3,0.4867
0,12/26/150,20,2.0,2.5,6-17h,92,51.1,1.304,-7.7%,1.17,-,-,-,-,-,0.4866
0,15/42/100,14,2.5,3.0,7-16h,60,53.3,1.368,-3.0%,0.88,21,52.4,1.306,-3.0%,0.81,0.4866
0,12/42/100,14,3.0,3.5,0-23h,89,52.8,1.306,-5.6%,1.09,29,58.6,1.65,-3.0%,2.07,0.4864
0,15/26/150,20,3.0,4.0,7-16h,61,50.8,1.373,-5.6%,0.96,-,-,-,-,-,0.4863
0,9/34/80,14,3.0,4.0,6-17h,76,50.0,1.332,-6.5%,1.07,-,-,-,-,-,0.4862
0,12/34/200,14,2.0,3.5,7-16h,67,43.3,1.329,-6.4%,1.07,-,-,-,-,-,0.4862
0,15/42/200,10,2.0,4.0,6-17h,59,40.7,1.361,-8.7%,1.09,-,-,-,-,-,0.4861
0,5/50/150,20,3.0,3.5,7-16h,67,53.7,1.347,-3.5%,0.93,22,59.1,1.671,-2.0%,1.61,0.486
0,9/26/150,14,2.5,4.0,6-17h,75,45.3,1.319,-7.6%,1.13,24,50.0,1.586,-3.0%,1.88,0.486
0,12/34/150,20,2.5,3.5,6-17h,67,49.3,1.361,-7.0%,1.03,-,-,-,-,-,0.486
0,12/34/150,20,3.0,2.5,7-16h,72,62.5,1.383,-4.3%,0.89,-,-,-,-,-,0.486
0,15/42/100,10,3.0,2.5,6-17h,62,62.9,1.407,-3.3%,0.81,23,43.5,0.636,-5.4%,-1.21,0.486
0,15/50/200,14,3.0,3.5,7-16h,47,55.3,1.426,-3.8%,0.79,-,-,-,-,-,0.486
0,9/34/150,10,2.5,2.5,7-16h,82,57.3,1.346,-6.0%,1.02,-,-,-,-,-,0.4859
0,12/50/80,14,2.0,3.0,7-16h,83,47.0,1.331,-11.1%,1.23,26,46.2,1.272,-3.0%,1.0,0.4859
0,15/26/80,20,3.0,2.5,7-16h,77,62.3,1.374,-5.2%,0.94,-,-,-,-,-,0.4859
0,15/42/150,20,2.0,3.0,7-16h,63,47.6,1.35,-6.0%,1.01,20,40.0,0.988,-6.3%,-0.04,0.4858
0,12/34/100,10,2.0,3.0,6-17h,86,46.5,1.309,-8.8%,1.19,23,47.8,1.36,-3.0%,1.15,0.4857
0,15/42/100,14,2.5,2.5,0-23h,104,56.7,1.301,-8.7%,1.2,41,51.2,1.041,-5.9%,0.21,0.4857
0,15/50/200,10,2.0,4.0,7-16h,53,41.5,1.388,-10.5%,1.1,-,-,-,-,-,0.4857
0,12/42/100,14,3.0,2.5,7-16h,72,62.5,1.374,-3.9%,0.89,-,-,-,-,-,0.4856
0,5/50/100,20,3.0,3.0,7-16h,88,56.8,1.305,-4.0%,1.02,24,54.2,1.172,-2.0%,0.49,0.4854
0,12/34/150,10,2.0,3.0,6-17h,77,46.8,1.319,-7.0%,1.1,-,-,-,-,-,0.4854
0,15/26/150,20,2.5,4.0,7-16h,63,46.0,1.363,-8.0%,1.05,-,-,-,-,-,0.4853
0,5/42/150,10,3.0,3.0,6-17h,69,58.0,1.382,-5.9%,0.94,25,56.0,1.261,-2.0%,0.76,0.4852
0,9/34/150,14,2.0,2.5,6-17h,90,51.1,1.308,-7.9%,1.15,-,-,-,-,-,0.4852
0,15/26/100,14,3.0,2.5,7-16h,72,62.5,1.386,-4.8%,0.89,-,-,-,-,-,0.4852
0,12/34/100,20,3.0,3.5,7-16h,61,54.1,1.37,-3.9%,0.89,-,-,-,-,-,0.4851
0,5/42/100,10,3.0,2.5,7-16h,80,62.5,1.383,-7.8%,1.0,25,48.0,0.761,-4.0%,-0.79,0.485
0,15/42/200,20,2.5,3.5,6-17h,54,50.0,1.389,-5.6%,0.91,-,-,-,-,-,0.485
0,9/42/150,20,3.0,3.5,6-17h,69,53.6,1.342,-3.9%,0.94,-,-,-,-,-,0.4849
0,12/26/80,20,2.5,3.0,7-16h,88,52.3,1.315,-7.5%,1.12,-,-,-,-,-,0.4849
0,15/34/200,14,2.0,3.0,6-17h,74,47.3,1.338,-9.6%,1.15,-,-,-,-,-,0.4849
0,12/50/200,10,3.0,3.5,7-16h,49,55.1,1.422,-4.3%,0.8,-,-,-,-,-,0.4848
0,12/50/200,20,2.0,4.0,6-17h,70,40.0,1.307,-8.8%,1.18,22,36.4,1.123,-4.0%,0.46,0.4848
0,15/34/200,14,2.5,3.5,6-17h,63,49.2,1.346,-4.8%,0.96,-,-,-,-,-,0.4848
0,15/50/150,10,2.5,4.0,7-16h,44,47.7,1.436,-7.6%,0.89,-,-,-,-,-,0.4848
0,9/50/150,10,3.0,3.5,7-16h,55,54.5,1.393,-3.9%,0.84,-,-,-,-,-,0.4847
0,12/26/80,10,2.5,4.0,6-17h,75,45.3,1.319,-8.1%,1.13,22,50.0,1.591,-3.4%,1.72,0.4847
0,12/42/200,14,2.5,3.5,6-17h,63,49.2,1.348,-4.9%,0.96,-,-,-,-,-,0.4847
0,9/42/200,14,3.0,3.5,7-16h,61,54.1,1.37,-4.2%,0.89,-,-,-,-,-,0.4846
0,9/50/200,14,2.5,3.5,7-16h,63,49.2,1.347,-4.9%,0.96,-,-,-,-,-,0.4846
0,12/42/200,10,2.5,4.0,7-16h,54,46.3,1.368,-4.9%,0.92,-,-,-,-,-,0.4846
0,12/50/150,10,2.5,3.5,7-16h,58,50.0,1.389,-7.7%,0.98,20,50.0,1.381,-3.0%,1.02,0.4846
0,12/50/150,14,2.5,3.5,6-17h,69,49.3,1.348,-8.0%,1.07,22,45.5,1.151,-3.9%,0.48,0.4846
0,5/42/100,20,3.0,3.5,7-16h,68,54.4,1.379,-8.9%,1.04,25,48.0,1.066,-2.8%,0.22,0.4845
0,12/50/80,10,2.0,4.0,7-16h,75,40.0,1.34,-13.2%,1.27,25,44.0,1.551,-3.9%,2.08,0.4845
0,9/50/150,14,3.0,3.5,6-17h,71,53.5,1.338,-4.5%,0.96,-,-,-,-,-,0.4844
0,12/42/150,20,3.0,4.0,7-16h,57,50.9,1.366,-4.3%,0.9,-,-,-,-,-,0.4844
0,15/42/150,10,3.0,3.5,7-16h,49,55.1,1.419,-4.3%,0.8,-,-,-,-,-,0.4844
0,5/42/80,10,2.0,3.0,6-17h,92,46.7,1.312,-13.2%,1.32,33,39.4,0.962,-4.5%,-0.19,0.4843
0,12/42/80,20,3.0,3.0,6-17h,84,57.1,1.333,-5.9%,1.02,22,40.9,0.681,-5.9%,-1.05,0.4843
0,15/34/200,20,2.0,3.0,6-17h,74,47.3,1.333,-9.6%,1.15,-,-,-,-,-,0.4842
0,5/42/200,10,3.0,3.5,7-16h,61,54.1,1.364,-4.0%,0.89,22,50.0,1.154,-3.0%,0.45,0.4841
0,12/34/200,10,2.0,4.0,7-16h,65,40.0,1.329,-7.8%,1.09,-,-,-,-,-,0.4841
0,12/42/80,10,3.0,3.0,6-17h,69,58.0,1.373,-5.9%,0.94,22,40.9,0.681,-5.9%,-1.05,0.4841
0,12/42/100,10,3.0,3.5,6-17h,63,54.0,1.364,-4.3%,0.9,-,-,-,-,-,0.4841
0,15/50/200,14,2.0,3.0,7-16h,54,48.1,1.369,-5.4%,0.93,-,-,-,-,-,0.4841
0,12/26/150,10,2.5,3.0,6-17h,80,52.5,1.327,-6.6%,1.05,-,-,-,-,-,0.4839
0,5/42/200,20,2.5,3.0,6-17h,74,52.7,1.336,-5.7%,1.0,25,52.0,1.285,-2.8%,0.91,0.4838
0,12/50/80,14,3.0,3.0,7-16h,62,58.1,1.382,-4.0%,0.85,24,58.3,1.387,-3.0%,1.03,0.4838
0,15/42/80,20,2.0,3.0,7-16h,79,46.8,1.319,-8.8%,1.14,26,42.3,1.085,-5.4%,0.34,0.4838
0,5/50/150,14,3.0,3.5,7-16h,65,53.8,1.356,-4.6%,0.92,20,60.0,1.738,-2.0%,1.57,0.4837
0,12/34/100,14,3.0,3.5,7-16h,57,54.4,1.388,-4.6%,0.86,-,-,-,-,-,0.4837
0,15/42/80,20,3.0,3.5,7-16h,57,54.4,1.388,-4.6%,0.86,23,56.5,1.501,-3.0%,1.34,0.4837
0,15/50/150,14,3.0,3.5,0-23h,63,54.0,1.351,-3.8%,0.9,26,46.2,0.989,-3.8%,-0.04,0.4837
0,5/42/80,20,3.0,3.0,6-17h,82,57.3,1.346,-6.9%,1.02,29,51.7,1.062,-4.0%,0.22,0.4836
0,12/34/200,14,2.0,3.0,7-16h,68,47.1,1.332,-5.9%,1.01,-,-,-,-,-,0.4836
0,12/42/80,20,3.0,3.5,6-17h,79,53.2,1.321,-5.6%,1.02,21,42.9,0.863,-5.7%,-0.42,0.4835
0,5/42/100,10,2.5,2.5,7-16h,91,57.1,1.332,-8.8%,1.11,25,48.0,0.913,-3.0%,-0.29,0.4834
0,9/42/200,14,3.0,4.0,6-17h,57,50.9,1.375,-5.2%,0.9,-,-,-,-,-,0.4832
0,12/42/200,14,2.5,3.0,6-17h,70,52.9,1.337,-4.9%,0.96,-,-,-,-,-,0.4832
0,12/42/200,20,3.0,4.0,7-16h,55,50.9,1.366,-3.9%,0.87,-,-,-,-,-,0.4832
0,15/42/150,14,2.0,3.0,6-17h,70,47.1,1.323,-7.0%,1.06,21,38.1,0.913,-5.9%,-0.3,0.4832
0,12/50/100,20,3.0,3.0,6-17h,75,57.3,1.336,-4.0%,0.93,24,50.0,0.99,-3.9%,-0.03,0.4831
0,15/50/150,10,2.0,3.0,7-16h,54,48.1,1.379,-6.3%,0.93,-,-,-,-,-,0.4831
0,9/26/150,10,2.5,4.0,6-17h,73,45.2,1.319,-7.4%,1.08,23,47.8,1.448,-3.9%,1.44,0.4829
0,12/26/200,14,2.5,3.5,7-16h,65,49.2,1.349,-6.8%,1.0,-,-,-,-,-,0.4829
0,12/34/100,10,2.5,2.5,6-17h,78,57.7,1.357,-7.8%,1.02,21,52.4,1.09,-3.9%,0.23,0.4829
0,12/50/200,20,3.0,3.0,6-17h,62,58.1,1.376,-4.0%,0.85,-,-,-,-,-,0.4829
0,15/26/80,10,2.5,2.5,7-16h,73,57.5,1.351,-4.9%,0.93,20,55.0,1.216,-4.9%,0.5,0.4829
0,15/42/200,10,3.0,3.5,6-17h,51,54.9,1.408,-4.9%,0.82,-,-,-,-,-,0.4829
0,15/42/200,20,2.5,3.0,7-16h,50,54.0,1.399,-3.6%,0.79,-,-,-,-,-,0.4829
0,5/50/200,14,2.5,3.5,6-17h,70,48.6,1.305,-3.9%,0.98,23,52.2,1.508,-2.6%,1.5,0.4828
0,9/50/80,20,3.0,3.0,7-16h,82,57.3,1.34,-6.9%,1.02,27,59.3,1.446,-3.0%,1.29,0.4828
0,15/34/200,14,3.0,2.5,7-16h,57,63.2,1.422,-4.0%,0.76,-,-,-,-,-,0.4828
0,15/34/200,20,3.0,2.5,7-16h,57,63.2,1.422,-4.0%,0.76,-,-,-,-,-,0.4828
0,15/42/200,20,2.5,4.0,6-17h,54,46.3,1.37,-5.7%,0.92,-,-,-,-,-,0.4828
0,9/34/150,20,3.0,3.5,6-17h,71,53.5,1.344,-5.5%,0.96,-,-,-,-,-,0.4827
0,9/50/80,10,2.5,3.0,6-17h,88,52.3,1.318,-8.6%,1.12,28,46.4,1.03,-6.3%,0.11,0.4826
0,12/50/200,14,2.5,3.0,7-16h,56,53.6,1.372,-3.6%,0.84,20,50.0,1.186,-3.0%,0.49,0.4826
0,12/50/200,20,2.5,3.0,7-16h,56,53.6,1.372,-3.6%,0.84,20,50.0,1.186,-3.0%,0.49,0.4826
0,15/26/100,14,3.0,3.5,7-16h,61,54.1,1.373,-5.1%,0.89,-,-,-,-,-,0.4826
0,15/26/150,20,2.5,3.5,6-17h,72,48.6,1.321,-5.7%,1.01,-,-,-,-,-,0.4826
0,12/26/150,20,2.5,3.0,6-17h,80,52.5,1.331,-7.4%,1.05,-,-,-,-,-,0.4824
0,12/34/80,10,3.0,2.5,6-17h,79,62.0,1.352,-4.9%,0.92,24,45.8,0.693,-7.1%,-1.0,0.4824
0,12/50/80,20,3.0,4.0,7-16h,63,50.8,1.375,-8.1%,0.99,22,59.1,1.913,-3.0%,2.21,0.4824
0,15/34/200,14,2.0,2.5,6-17h,75,52.0,1.342,-9.1%,1.09,-,-,-,-,-,0.4824
0,12/26/150,10,3.0,4.0,7-16h,57,50.9,1.374,-5.5%,0.9,-,-,-,-,-,0.4823
0,12/50/100,10,2.5,3.5,6-17h,69,49.3,1.355,-9.3%,1.07,24,45.8,1.17,-3.9%,0.58,0.4823
0,15/34/200,10,2.0,2.5,6-17h,75,52.0,1.341,-9.1%,1.09,-,-,-,-,-,0.4823
0,12/34/100,14,3.0,3.0,7-16h,71,57.7,1.364,-5.9%,0.93,-,-,-,-,-,0.4822
0,12/34/150,14,3.0,3.5,6-17h,69,53.6,1.347,-5.3%,0.94,-,-,-,-,-,0.4822
0,15/26/80,14,3.0,3.5,7-16h,63,54.0,1.361,-4.9%,0.9,-,-,-,-,-,0.4822
0,15/42/100,10,2.5,3.0,7-16h,54,53.7,1.392,-4.6%,0.83,21,52.4,1.306,-3.0%,0.81,0.4822
0,15/42/150,20,3.0,3.0,7-16h,53,58.5,1.4,-3.1%,0.76,-,-,-,-,-,0.4822
0,12/34/200,14,2.0,3.5,6-17h,70,42.9,1.309,-6.4%,1.05,-,-,-,-,-,0.4821
0,12/50/100,14,2.5,3.0,6-17h,78,52.6,1.319,-6.4%,1.03,25,48.0,1.096,-3.9%,0.33,0.4819
0,15/26/150,14,2.5,3.5,7-16h,63,49.2,1.353,-6.3%,0.96,-,-,-,-,-,0.4819
0,15/34/150,20,3.0,3.0,7-16h,64,57.8,1.368,-4.0%,0.85,-,-,-,-,-,0.4819
0,15/42/80,14,3.0,3.0,6-17h,64,57.8,1.367,-4.0%,0.85,25,44.0,0.778,-4.0%,-0.8,0.4819
0,12/34/200,20,2.0,3.5,6-17h,70,42.9,1.302,-6.1%,1.05,-,-,-,-,-,0.4818
0,5/42/150,14,3.0,4.0,7-16h,61,50.8,1.375,-7.5%,0.96,23,52.2,1.438,-2.0%,1.29,0.4817
0,5/42/200,10,2.5,3.0,7-16h,66,53.0,1.347,-5.2%,0.93,23,52.2,1.295,-3.0%,0.86,0.4817
0,15/50/200,14,2.5,3.5,7-16h,50,50.0,1.382,-4.5%,0.84,-,-,-,-,-,0.4817
0,9/42/150,14,3.0,3.5,7-16h,63,54.0,1.363,-5.3%,0.9,-,-,-,-,-,0.4816
0,12/26/100,10,2.5,3.0,6-17h,82,52.4,1.316,-7.5%,1.07,-,-,-,-,-,0.4815
0,12/26/100,14,2.0,2.5,7-16h,88,51.1,1.302,-8.2%,1.12,-,-,-,-,-,0.4815
0,9/50/150,10,3.0,3.0,6-17h,66,57.6,1.351,-3.0%,0.84,20,60.0,1.489,-2.0%,1.03,0.4814
0,12/42/150,20,2.5,3.0,7-16h,70,52.9,1.341,-5.9%,0.96,-,-,-,-,-,0.4814
0,15/26/80,10,2.0,2.5,7-16h,86,51.2,1.315,-8.5%,1.1,22,50.0,1.242,-3.7%,0.69,0.4811
0,15/42/80,20,3.0,3.0,7-16h,62,58.1,1.381,-5.0%,0.85,23,56.5,1.287,-3.0%,0.76,0.4811
0,15/50/200,10,2.5,3.5,7-16h,50,50.0,1.383,-4.9%,0.84,-,-,-,-,-,0.481
0,9/42/100,10,2.5,2.5,6-17h,84,57.1,1.325,-6.9%,1.02,24,50.0,0.99,-4.0%,-0.03,0.4809
0,9/50/200,10,2.5,4.0,7-16h,59,45.8,1.348,-5.9%,0.94,-,-,-,-,-,0.4809
0,12/50/80,14,2.5,3.0,7-16h,72,52.8,1.336,-6.3%,0.98,25,52.0,1.287,-3.0%,0.91,0.4809
0,12/34/80,10,2.5,3.0,7-16h,72,52.8,1.338,-6.5%,0.98,24,50.0,1.193,-5.7%,0.59,0.4808
0,15/34/80,10,2.5,2.5,6-17h,82,57.3,1.342,-7.8%,1.02,24,33.3,0.483,-10.5%,-2.02,0.4808
0,5/42/150,14,2.5,2.5,6-17h,82,57.3,1.34,-7.8%,1.02,26,57.7,1.353,-2.0%,1.02,0.4806
0,15/34/150,14,2.5,3.5,6-17h,68,48.5,1.31,-3.9%,0.94,-,-,-,-,-,0.4806
0,12/26/200,10,2.0,3.5,7-16h,70,42.9,1.305,-6.8%,1.05,-,-,-,-,-,0.4805
0,15/26/80,10,3.0,3.0,6-17h,79,57.0,1.316,-4.0%,0.93,23,56.5,1.298,-4.9%,0.76,0.4805
0,12/34/150,14,2.5,2.5,7-16h,73,57.5,1.35,-5.9%,0.93,-,-,-,-,-,0.4804
0,15/34/200,10,2.5,3.0,7-16h,56,53.6,1.383,-5.1%,0.84,-,-,-,-,-,0.4804
0,15/34/150,20,2.5,3.5,7-16h,59,49.2,1.342,-4.4%,0.89,-,-,-,-,-,0.4803
0,15/42/100,14,2.0,2.5,7-16h,74,51.4,1.316,-5.2%,0.97,23,52.2,1.349,-3.7%,1.02,0.4803
0,9/34/150,20,3.0,3.0,7-16h,77,57.1,1.331,-5.0%,0.93,-,-,-,-,-,0.4802
0,15/26/200,20,2.5,3.5,7-16h,61,49.2,1.352,-6.1%,0.93,-,-,-,-,-,0.4802
0,15/42/150,14,3.0,2.5,7-16h,54,63.0,1.408,-2.7%,0.7,20,60.0,1.24,-3.0%,0.5,0.4801
0,9/42/100,10,3.0,3.5,0-23h,79,53.2,1.325,-7.2%,1.02,28,42.9,0.863,-6.5%,-0.56,0.48
0,12/26/200,10,2.5,3.5,7-16h,63,49.2,1.348,-6.8%,0.96,-,-,-,-,-,0.48
0,12/50/200,14,3.0,3.5,6-17h,57,54.4,1.383,-5.9%,0.86,-,-,-,-,-,0.48
0,15/42/80,10,2.0,2.5,6-17h,84,51.2,1.309,-8.1%,1.08,26,38.5,0.773,-5.9%,-0.93,0.48
0,15/42/150,14,2.5,3.0,7-16h,56,53.6,1.374,-4.8%,0.84,-,-,-,-,-,0.48
0,15/42/200,10,3.0,3.0,6-17h,51,58.8,1.418,-4.9%,0.76,-,-,-,-,-,0.48
0,5/42/80,14,3.0,3.0,6-17h,92,56.5,1.3,-6.0%,1.02,29,51.7,1.062,-4.0%,0.22,0.4798
0,5/42/100,14,2.0,2.5,7-16h,86,51.2,1.302,-8.3%,1.1,26,50.0,1.239,-2.0%,0.81,0.4798
0,12/34/100,10,2.5,3.0,7-16h,68,52.9,1.347,-6.5%,0.95,-,-,-,-,-,0.4798
0,12/34/100,10,2.5,3.0,6-17h,74,52.7,1.337,-7.4%,1.0,21,52.4,1.31,-3.9%,0.81,0.4797
0,9/26/100,14,3.0,4.0,7-16h,68,50.0,1.327,-5.6%,0.95,-,-,-,-,-,0.4795
0,12/50/80,10,2.5,3.0,7-16h,66,53.0,1.355,-6.5%,0.93,25,52.0,1.287,-3.0%,0.91,0.4795
0,5/42/150,10,2.0,2.5,6-17h,86,51.2,1.307,-8.8%,1.1,26,50.0,1.235,-2.7%,0.81,0.4794
0,9/42/200,14,2.0,3.0,6-17h,77,46.8,1.306,-8.7%,1.1,-,-,-,-,-,0.4794
0,15/34/200,20,3.0,4.0,7-16h,51,51.0,1.381,-4.6%,0.81,-,-,-,-,-,0.4793
0,15/42/200,10,2.5,3.5,7-16h,46,50.0,1.393,-4.2%,0.77,-,-,-,-,-,0.4792
0,15/50/150,14,2.5,3.5,7-16h,48,50.0,1.387,-5.0%,0.81,-,-,-,-,-,0.4792
0,12/42/100,10,2.5,3.0,6-17h,74,52.7,1.333,-7.4%,1.0,20,60.0,1.781,-2.0%,1.68,0.4791
0,12/50/200,10,3.0,4.0,6-17h,55,50.9,1.371,-5.9%,0.87,-,-,-,-,-,0.4791
0,15/26/200,10,2.5,3.0,7-16h,64,53.1,1.361,-6.4%,0.91,-,-,-,-,-,0.4791
0,15/26/200,14,2.5,3.0,7-16h,64,53.1,1.361,-6.4%,0.91,-,-,-,-,-,0.4791
0,15/26/100,14,3.0,2.5,6-17h,83,61.4,1.324,-3.9%,0.89,-,-,-,-,-,0.479
0,15/50/150,10,3.0,2.5,0-23h,69,62.3,1.362,-4.3%,0.83,26,53.8,0.963,-4.1%,-0.11,0.479
0,5/42/150,10,2.0,3.0,6-17h,84,46.4,1.3,-9.7%,1.14,26,50.0,1.478,-2.5%,1.68,0.4789
0,15/26/80,14,3.0,2.5,6-17h,88,61.4,1.315,-4.6%,0.93,23,56.5,1.076,-5.4%,0.19,0.4789
0,12/42/150,20,3.0,3.0,7-16h,66,57.6,1.351,-4.0%,0.84,-,-,-,-,-,0.4788
0,12/50/200,20,3.0,4.0,6-17h,55,50.9,1.369,-5.9%,0.87,-,-,-,-,-,0.4788
0,5/42/150,20,3.0,4.0,6-17h,70,50.0,1.336,-7.2%,0.98,24,45.8,1.116,-3.9%,0.39,0.4787
0,9/34/100,20,3.0,2.5,7-16h,86,61.6,1.332,-6.2%,0.95,-,-,-,-,-,0.4786
0,15/50/80,14,2.5,3.5,7-16h,57,49.1,1.342,-3.9%,0.85,20,45.0,1.132,-3.0%,0.38,0.4786
0,15/26/200,20,2.5,3.5,6-17h,68,48.5,1.316,-5.1%,0.94,-,-,-,-,-,0.4785
0,12/42/80,20,3.0,2.5,7-16h,83,61.4,1.319,-3.9%,0.89,20,55.0,1.009,-3.6%,0.02,0.4783
0,15/42/200,14,2.5,3.0,6-17h,58,53.4,1.364,-5.5%,0.86,-,-,-,-,-,0.4783
0,5/34/150,14,2.5,4.0,7-16h,71,45.1,1.3,-6.6%,1.02,23,39.1,1.015,-3.9%,0.06,0.4781
0,12/42/100,14,3.0,4.0,7-16h,59,50.8,1.368,-7.8%,0.93,-,-,-,-,-,0.4781
0,9/26/200,10,2.5,4.0,7-16h,66,45.5,1.332,-8.1%,1.01,-,-,-,-,-,0.478
0,9/34/80,20,3.0,3.0,7-16h,90,56.7,1.302,-6.8%,1.02,-,-,-,-,-,0.478
0,15/50/80,14,2.5,3.5,0-23h,96,47.9,1.303,-12.5%,1.22,36,41.7,0.988,-7.4%,-0.07,0.478
0,5/42/100,10,2.5,3.0,7-16h,88,52.3,1.31,-10.1%,1.12,25,48.0,1.096,-2.8%,0.33,0.4779
0,12/26/200,14,2.5,4.0,6-17h,66,45.5,1.324,-7.7%,1.01,-,-,-,-,-,0.4779
0,12/34/150,20,2.5,3.0,6-17h,70,52.9,1.348,-7.6%,0.96,-,-,-,-,-,0.4779
0,15/50/100,10,3.0,3.0,6-17h,55,58.2,1.385,-4.0%,0.76,22,50.0,0.99,-3.0%,-0.03,0.4779
0,9/34/80,14,3.0,3.0,7-16h,90,56.7,1.301,-6.8%,1.02,-,-,-,-,-,0.4778
0,12/26/150,10,2.5,2.5,7-16h,77,57.1,1.331,-5.9%,0.93,-,-,-,-,-,0.4778
0,5/42/150,14,3.0,3.5,7-16h,61,54.1,1.372,-7.0%,0.89,23,52.2,1.259,-2.0%,0.75,0.4777
0,15/34/80,10,3.0,3.0,7-16h,57,57.9,1.365,-3.0%,0.76,-,-,-,-,-,0.4777
0,15/50/150,14,3.0,3.0,0-23h,66,57.6,1.341,-4.0%,0.84,27,48.1,0.918,-4.0%,-0.29,0.4777
0,9/50/150,20,3.0,4.0,7-16h,64,50.0,1.326,-4.9%,0.9,-,-,-,-,-,0.4776
0,12/34/150,20,3.0,3.0,7-16h,68,57.4,1.34,-4.0%,0.84,-,-,-,-,-,0.4776
0,12/50/150,10,3.0,4.0,7-16h,57,50.9,1.37,-7.2%,0.9,-,-,-,-,-,0.4776
0,12/50/150,14,3.0,4.0,7-16h,57,50.9,1.37,-7.2%,0.9,-,-,-,-,-,0.4776
0,15/26/150,20,3.0,3.0,7-16h,68,57.4,1.341,-4.0%,0.84,-,-,-,-,-,0.4776
0,12/50/100,14,2.5,4.0,6-17h,75,45.3,1.318,-10.9%,1.13,24,45.8,1.337,-3.9%,1.17,0.4775
0,15/42/150,10,2.5,2.5,7-16h,55,58.2,1.382,-4.0%,0.76,-,-,-,-,-,0.4775
0,15/34/200,14,3.0,3.0,6-17h,66,57.6,1.357,-4.9%,0.84,-,-,-,-,-,0.4774
0,15/34/200,20,3.0,3.0,6-17h,66,57.6,1.357,-4.9%,0.84,-,-,-,-,-,0.4774
0,5/42/200,10,3.0,4.0,6-17h,64,50.0,1.324,-4.9%,0.9,23,47.8,1.208,-3.9%,0.66,0.4773
0,15/34/200,14,2.0,2.5,7-16h,63,52.4,1.359,-8.2%,0.95,-,-,-,-,-,0.4772
0,9/26/200,14,2.5,4.0,7-16h,66,45.5,1.325,-8.1%,1.01,-,-,-,-,-,0.4771
0,9/42/200,10,2.5,3.5,6-17h,59,49.2,1.349,-6.1%,0.89,-,-,-,-,-,0.477
0,15/34/200,10,2.0,2.5,7-16h,63,52.4,1.358,-8.2%,0.95,-,-,-,-,-,0.477
0,9/34/80,20,2.5,2.5,6-17h,97,56.7,1.317,-10.5%,1.11,23,56.5,1.295,-3.0%,0.76,0.4769
0,15/26/80,10,3.0,3.0,7-16h,66,57.6,1.352,-4.9%,0.84,-,-,-,-,-,0.4767
0,12/50/100,20,3.0,2.5,7-16h,71,62.0,1.349,-4.3%,0.82,23,60.9,1.289,-3.0%,0.68,0.4766
0,15/34/200,20,2.0,2.5,7-16h,63,52.4,1.354,-8.2%,0.95,-,-,-,-,-,0.4765
0,5/42/150,10,2.0,3.0,7-16h,75,46.7,1.311,-8.8%,1.05,24,50.0,1.481,-2.0%,1.55,0.4764
0,12/34/100,20,2.5,3.5,6-17h,72,48.6,1.329,-8.6%,1.01,23,52.2,1.515,-3.0%,1.5,0.4764
0,12/26/200,20,2.0,2.5,7-16h,76,51.3,1.303,-6.8%,0.99,-,-,-,-,-,0.4761
0,15/42/200,20,2.0,3.0,7-16h,57,47.4,1.335,-5.4%,0.88,-,-,-,-,-,0.4761
0,5/50/150,20,2.5,2.5,6-17h,83,56.6,1.3,-5.0%,0.93,24,62.5,1.661,-2.0%,1.57,0.4759
0,12/34/200,20,2.0,2.5,7-16h,70,51.4,1.316,-5.9%,0.93,-,-,-,-,-,0.4759
0,12/50/80,10,2.0,3.0,7-16h,77,46.8,1.322,-11.0%,1.1,26,46.2,1.271,-3.9%,1.0,0.4757
0,12/34/100,14,3.0,3.0,6-17h,77,57.1,1.332,-6.9%,0.93,20,50.0,0.99,-3.9%,-0.03,0.4756
0,15/42/150,14,3.0,2.5,6-17h,61,62.3,1.365,-3.0%,0.73,22,50.0,0.825,-5.4%,-0.5,0.4756
0,15/50/150,14,2.0,3.0,7-16h,59,47.5,1.338,-6.9%,0.92,-,-,-,-,-,0.4756
0,15/42/100,14,2.5,4.0,6-17h,66,45.5,1.332,-9.1%,1.01,23,43.5,1.214,-4.3%,0.74,0.4755
0,15/42/150,20,3.0,3.0,6-17h,59,57.6,1.347,-3.0%,0.76,21,42.9,0.745,-4.9%,-0.79,0.4754
0,12/50/150,20,2.5,3.5,6-17h,68,48.5,1.305,-5.8%,0.94,23,47.8,1.266,-3.9%,0.85,0.4753
0,15/26/200,10,2.5,3.5,6-17h,66,48.5,1.313,-5.1%,0.9,-,-,-,-,-,0.4753
