rank,ema,atr_period,sl_mult,tp_mult,hours,tr_trades,tr_wr,tr_pf,tr_dd,tr_monthly,te_trades,te_wr,te_pf,te_dd,te_monthly,score
0,12/26/150,10,3.0,3.5,7-16h,102,52.9,1.318,-7.1%,0.85,33,24.2,0.37,-15.9%,-2.45,0.4674
0,12/34/150,14,3.0,3.0,7-16h,91,57.1,1.339,-4.9%,0.73,33,42.4,0.733,-6.9%,-0.84,0.4673
0,12/34/150,14,3.0,4.0,7-16h,86,50.0,1.337,-6.8%,0.8,32,31.2,0.599,-10.0%,-1.42,0.4673
0,15/26/200,10,3.0,3.5,6-17h,96,53.1,1.33,-7.0%,0.82,34,29.4,0.473,-12.9%,-1.96,0.4672
0,9/42/200,14,3.0,4.0,6-17h,92,50.0,1.33,-8.4%,0.87,34,29.4,0.553,-12.0%,-1.72,0.4671
0,15/34/150,20,3.0,4.0,7-16h,80,50.0,1.33,-4.9%,0.74,34,32.4,0.632,-10.0%,-1.37,0.4669
0,9/34/150,14,2.0,3.5,7-16h,112,42.9,1.302,-14.6%,1.14,36,25.0,0.58,-13.1%,-1.82,0.4668
0,12/34/200,14,3.0,2.5,6-17h,107,61.7,1.352,-7.5%,0.79,38,39.5,0.543,-11.3%,-1.69,0.4668
0,15/26/150,20,3.0,4.0,7-16h,84,50.0,1.326,-5.9%,0.78,32,31.2,0.595,-11.7%,-1.42,0.4668
0,9/34/200,10,2.0,3.5,7-16h,102,43.1,1.324,-14.2%,1.08,37,24.3,0.56,-13.9%,-1.97,0.4667
0,12/34/150,14,3.0,3.5,7-16h,88,53.4,1.342,-6.8%,0.78,32,31.2,0.524,-11.2%,-1.67,0.4666
0,9/26/150,14,2.5,2.5,7-16h,121,57.0,1.33,-11.5%,0.97,42,47.6,0.901,-6.9%,-0.36,0.4665
0,9/42/200,20,2.5,4.0,7-16h,90,45.6,1.34,-11.2%,0.94,33,24.2,0.512,-13.6%,-1.95,0.4665
0,12/34/200,14,3.0,3.5,7-16h,84,53.6,1.352,-6.8%,0.76,31,29.0,0.471,-12.2%,-1.84,0.4665
0,15/26/200,10,3.0,4.0,7-16h,82,50.0,1.329,-5.5%,0.76,30,26.7,0.474,-12.8%,-1.82,0.4665
0,15/42/200,14,3.0,3.5,7-16h,66,54.5,1.394,-6.5%,0.67,30,36.7,0.667,-6.7%,-1.02,0.4665
0,15/34/150,10,2.5,2.5,6-17h,102,56.9,1.318,-5.9%,0.79,42,35.7,0.553,-11.5%,-1.92,0.4662
0,15/34/200,10,2.0,3.5,7-16h,81,43.2,1.324,-8.0%,0.85,34,20.6,0.451,-16.0%,-2.32,0.4661
0,15/34/200,10,3.0,3.5,6-17h,82,53.7,1.346,-6.5%,0.75,34,29.4,0.477,-11.8%,-1.96,0.4657
0,15/34/200,20,2.5,3.5,7-16h,80,48.8,1.331,-6.0%,0.76,34,23.5,0.43,-15.4%,-2.33,0.4656
0,9/26/200,14,2.5,3.5,7-16h,108,48.1,1.307,-10.1%,0.95,41,34.1,0.719,-10.4%,-1.23,0.4655
0,12/34/200,10,2.5,2.5,6-17h,106,56.6,1.313,-5.9%,0.79,40,32.5,0.485,-14.9%,-2.21,0.4655
0,12/34/200,20,3.0,4.0,7-16h,84,50.0,1.333,-6.8%,0.78,32,28.1,0.515,-12.0%,-1.77,0.4654
0,12/42/200,10,3.0,4.0,7-16h,71,50.7,1.37,-7.4%,0.73,31,22.6,0.385,-15.2%,-2.3,0.4652
0,15/26/200,10,3.0,3.0,6-17h,98,57.1,1.345,-7.8%,0.79,34,32.4,0.469,-12.3%,-1.91,0.4652
0,15/26/200,20,3.0,3.0,6-17h,102,56.9,1.326,-6.8%,0.79,36,38.9,0.627,-8.8%,-1.31,0.465
0,15/42/200,10,3.0,4.0,0-23h,108,50.0,1.309,-12.8%,1.03,48,37.5,0.787,-10.5%,-1.02,0.4645
0,15/26/200,10,2.5,4.0,6-17h,98,44.9,1.305,-9.7%,0.92,37,27.0,0.585,-11.7%,-1.78,0.4642
0,12/42/150,14,3.0,2.5,6-17h,96,61.5,1.326,-4.1%,0.68,38,47.4,0.746,-6.1%,-0.84,0.4641
0,9/34/200,14,2.0,2.5,7-16h,107,51.4,1.321,-11.5%,0.95,38,31.6,0.579,-13.0%,-1.77,0.4639
0,15/26/150,10,2.5,2.5,7-16h,95,56.8,1.311,-4.9%,0.73,33,42.4,0.731,-6.9%,-0.84,0.4636
0,12/42/200,14,3.0,3.5,6-17h,76,53.9,1.365,-7.6%,0.72,33,33.3,0.58,-10.1%,-1.49,0.4634
0,15/34/200,10,3.0,4.0,6-17h,80,50.0,1.328,-6.2%,0.74,34,29.4,0.545,-10.5%,-1.72,0.4634
0,15/34/200,20,2.5,3.0,7-16h,82,52.4,1.325,-5.0%,0.7,35,31.4,0.55,-11.6%,-1.74,0.4631
0,12/42/200,10,3.0,3.5,6-17h,76,53.9,1.361,-7.6%,0.72,32,31.2,0.527,-11.2%,-1.67,0.4629
0,15/34/200,20,2.5,2.5,6-17h,97,56.7,1.306,-5.0%,0.73,39,30.8,0.443,-14.1%,-2.35,0.4628
0,9/26/200,20,2.5,3.5,7-16h,108,48.1,1.308,-11.4%,0.95,42,40.5,0.941,-6.3%,-0.25,0.4623
0,12/34/150,10,3.0,3.5,7-16h,89,52.8,1.306,-4.9%,0.72,32,31.2,0.524,-11.2%,-1.67,0.4623
0,12/42/150,14,2.0,2.5,7-16h,94,51.1,1.301,-6.4%,0.78,34,35.3,0.679,-8.3%,-1.16,0.4621
0,12/34/200,10,3.0,3.5,7-16h,85,52.9,1.314,-4.9%,0.7,31,29.0,0.471,-12.2%,-1.84,0.462
0,15/42/200,20,3.0,4.0,7-16h,65,50.8,1.363,-6.8%,0.67,31,35.5,0.724,-6.8%,-0.9,0.4617
0,15/34/200,14,2.5,2.5,6-17h,95,56.8,1.315,-5.9%,0.73,39,33.3,0.496,-12.4%,-2.06,0.4616
0,12/42/200,20,3.0,2.5,6-17h,86,61.6,1.337,-4.1%,0.62,37,45.9,0.703,-6.4%,-0.97,0.4614
0,15/34/200,20,3.0,4.0,7-16h,74,50.0,1.333,-5.9%,0.69,33,30.3,0.574,-11.2%,-1.57,0.4614
0,15/26/200,10,2.5,3.0,6-17h,101,52.5,1.336,-11.4%,0.88,37,29.7,0.505,-13.7%,-2.04,0.4612
0,12/42/150,20,3.0,4.0,6-17h,84,50.0,1.319,-7.8%,0.78,36,36.1,0.748,-7.3%,-0.96,0.4609
0,15/26/150,14,3.0,2.5,6-17h,111,61.3,1.316,-7.4%,0.77,37,45.9,0.7,-6.6%,-0.97,0.4608
0,9/26/150,20,3.0,3.0,7-16h,107,57.0,1.33,-10.5%,0.85,42,47.6,0.9,-7.8%,-0.36,0.4605
0,15/50/200,14,1.5,2.5,7-16h,77,44.2,1.309,-7.1%,0.76,30,26.7,0.606,-9.7%,-1.42,0.4599
0,15/42/200,14,3.0,2.5,7-16h,74,62.2,1.363,-5.1%,0.58,31,41.9,0.597,-7.0%,-1.18,0.4597
0,9/26/200,14,2.5,2.5,7-16h,113,56.6,1.307,-9.7%,0.85,42,47.6,0.901,-6.9%,-0.36,0.4596
0,15/26/200,20,3.0,2.5,6-17h,106,61.3,1.326,-7.6%,0.74,36,44.4,0.661,-7.2%,-1.1,0.4596
0,15/26/150,14,3.0,3.5,7-16h,85,52.9,1.311,-5.7%,0.7,31,32.3,0.545,-12.0%,-1.51,0.4595
0,15/26/200,20,2.5,2.5,6-17h,108,56.5,1.302,-7.8%,0.79,39,38.5,0.625,-9.7%,-1.47,0.4594
0,15/34/200,10,3.0,3.0,7-16h,77,57.1,1.337,-4.9%,0.61,33,30.3,0.432,-13.2%,-2.06,0.4587
0,15/26/200,14,3.0,3.5,6-17h,95,52.6,1.303,-7.0%,0.74,34,29.4,0.473,-12.9%,-1.96,0.458
0,12/26/200,14,3.0,2.5,7-16h,103,61.2,1.314,-6.5%,0.7,33,36.4,0.476,-11.9%,-1.76,0.4579
0,15/42/200,20,3.0,3.5,7-16h,67,53.7,1.345,-5.9%,0.61,31,38.7,0.728,-5.6%,-0.84,0.4574
0,15/42/200,10,3.0,4.0,7-16h,65,50.8,1.359,-8.4%,0.67,30,33.3,0.659,-7.8%,-1.11,0.4572
0,15/34/200,10,3.0,3.5,7-16h,75,53.3,1.333,-6.5%,0.65,33,30.3,0.503,-12.2%,-1.82,0.457
0,12/42/150,20,3.0,2.5,6-17h,95,61.1,1.3,-4.4%,0.63,39,48.7,0.786,-5.6%,-0.71,0.4563
0,9/50/150,20,3.0,3.0,6-17h,92,56.5,1.3,-5.9%,0.67,38,44.7,0.805,-7.8%,-0.68,0.4554
0,12/42/200,14,3.0,4.0,7-16h,70,50.0,1.333,-7.4%,0.65,31,22.6,0.385,-15.2%,-2.3,0.4547
0,12/42/200,14,3.0,3.0,6-17h,83,56.6,1.306,-5.0%,0.61,34,38.2,0.617,-8.8%,-1.31,0.4545
0,9/42/150,20,2.5,4.0,7-16h,96,44.8,1.301,-12.4%,0.88,33,24.2,0.512,-13.6%,-1.95,0.454
0,9/26/150,20,2.5,2.5,7-16h,120,56.7,1.316,-14.9%,0.91,42,47.6,0.901,-6.9%,-0.36,0.4519
0,15/42/200,20,2.0,2.5,7-16h,82,51.2,1.303,-8.4%,0.7,32,28.1,0.487,-11.7%,-1.88,0.4517
0,9/26/200,20,2.5,2.5,7-16h,113,56.6,1.312,-13.2%,0.85,42,47.6,0.901,-6.9%,-0.36,0.4515
